country,year,gdp,tc1,tc2,tc3,srv,internet,bb
GEO,2020,17031.144028342584,1.0,0.40278178956521743,0.41376087521739124,3497.4464879942493,72.53157487,25.5120429077493
GEO,2021,18915.653400526273,1.0,0.40278178956521743,0.41376087521739124,3725.1153397094868,76.4427093,26.6463786914494
GEO,2022,20966.528039113447,1.0,0.40278178956521743,0.41376087521739124,4942.758279995539,78.71127536,28.3337075311796
GEO,2023,22590.529364914593,1.0,0.40278178956521743,0.41376087521739124,5251.807100180515,81.88425624,29.3086367614167
KAZ,2010,26374.840767279456,0.4751075431578947,0.61431224,0.42025487111111104,3.385439403307396,31.6,5.16487386862476
KAZ,2011,27946.160343294392,0.4751075431578947,0.61431224,0.42025487111111104,5.332238915710898,50.6,6.99285046374658
KAZ,2012,28881.241756372758,0.4751075431578947,0.61431224,0.42025487111111104,11.672180905398362,61.9066274652008,9.46082267148947
KAZ,2013,30177.48872217358,0.4751075431578947,0.61431224,0.42025487111111104,16.85985055565169,63.30422443,11.1572510287072
KAZ,2014,30986.437916899453,0.4751075431578947,0.61431224,0.42025487111111104,26.099717196935277,66.0,12.0563854922617
KAZ,2015,30893.759485104136,0.4751075431578947,0.61431224,0.42025487111111104,46.72595130027816,70.82993359566,12.7238359694604
KAZ,2016,30758.322726059785,0.4751075431578947,0.61431224,0.42025487111111104,255.9955564268444,74.5877264735738,12.7965104881396
KAZ,2017,31524.441633979397,0.4751075431578947,0.61431224,0.42025487111111104,1191.6728621824732,76.4267482325439,13.8114386119057
KAZ,2018,32330.22745465675,0.4751075431578947,0.61431224,0.42025487111111104,1326.5389608163684,78.9039190578816,13.0002402717791
KAZ,2019,33298.21236950345,0.4751075431578947,0.61431224,0.42025487111111104,2273.556050621683,81.8776204746284,13.0799490149564
KAZ,2020,32011.5491499004,0.4751075431578947,0.61431224,0.42025487111111104,3184.0995513988546,85.94259898,13.4502836627046
KAZ,2021,32945.85157258231,0.4751075431578947,0.61431224,0.42025487111111104,4342.4698116144245,90.9239507,13.946795830528
KAZ,2022,33506.26148932374,0.4751075431578947,0.61431224,0.42025487111111104,4944.144405313824,92.29685266,14.4739535470844
KAZ,2023,34703.23492866036,0.4751075431578947,0.61431224,0.42025487111111104,5814.136514008978,92.87846096,14.3457210056574
KGZ,2010,4876.479648864833,0.8982024221874999,0.5321386342857143,1.0,1.829137018642016,16.29999924,0.419774276411519
KGZ,2011,5092.851657516775,0.8982024221874999,0.5321386342857143,1.0,1.4423284084428856,17.5,0.697823858461874
KGZ,2012,4993.394316835278,0.8982024221874999,0.5321386342857143,1.0,6.723193389473178,19.79999924,0.958725846433585
KGZ,2013,5418.540619939346,0.8982024221874999,0.5321386342857143,1.0,7.616212146127416,23.0,2.34937399187793
KGZ,2014,5513.754469525203,0.8982024221874999,0.5321386342857143,1.0,13.884542914074322,28.29999924,2.89414662041846
KGZ,2015,5600.214334284603,0.8982024221874999,0.5321386342857143,1.0,22.51642208755047,30.24699974,3.52424456195573
KGZ,2016,5715.010411790033,0.8982024221874999,0.5321386342857143,1.0,41.61715520672715,40.52619934,3.94326755245428
KGZ,2017,5861.222000405032,0.8982024221874999,0.5321386342857143,1.0,101.32088180562373,50.80530167,4.14801893845004
KGZ,2018,5951.8287675860565,0.8982024221874999,0.5321386342857143,1.0,166.8198046609919,62.8,3.95179108798669
KGZ,2019,6087.60193826927,0.8982024221874999,0.5321386342857143,1.0,282.0850500841324,64.1,4.14366414717506
KGZ,2020,5537.79547319377,0.8982024221874999,0.5321386342857143,1.0,411.94684503127587,72.0,4.33664358791982
KGZ,2021,5736.4788341515405,0.8982024221874999,0.5321386342857143,1.0,515.6742795156019,77.11769867,4.43257724274204
KGZ,2022,6139.777888250061,0.8982024221874999,0.5321386342857143,1.0,639.8364496030233,84.1937027,5.60484304582026
KGZ,2023,6575.775412904989,0.8982024221874999,0.5321386342857143,1.0,816.3667734779393,91.04440308,6.44652532064676
MDA,2010,9649.950993027102,1.0,0.6437891182608696,0.5960578699999999,13.275786293379506,29.68000031,7.4547521029782
MDA,2011,10217.308776125532,1.0,0.6437891182608696,0.5960578699999999,24.119979068052945,32.06999969,10.0167937961344
MDA,2012,10158.385467688291,1.0,0.6437891182608696,0.5960578699999999,45.449396641779046,34.65000153,12.0173397889983
MDA,2013,11080.063458534052,1.0,0.6437891182608696,0.5960578699999999,58.75033833900204,37.43999863,13.7695240878002
MDA,2014,11641.120843657689,1.0,0.6437891182608696,0.5960578699999999,82.93049060208585,66.9999982002077,15.2330041292856
MDA,2015,11691.0797484184,1.0,0.6437891182608696,0.5960578699999999,127.29294797068243,69.0000044661932,16.2569619282762
MDA,2016,12377.366678394035,1.0,0.6437891182608696,0.5960578699999999,660.6768155948267,70.9999991066624,17.2155177259579
MDA,2017,13118.821936960536,1.0,0.6437891182608696,0.5960578699999999,3655.284628386655,71.76709747,18.2974964435539
MDA,2018,13895.504365569192,1.0,0.6437891182608696,0.5960578699999999,3919.174143941182,72.54239655,19.7583973228257
MDA,2019,14621.240136228585,1.0,0.6437891182608696,0.5960578699999999,4526.646408109828,73.32610321,21.54270340639
MDA,2020,13559.260021748289,1.0,0.6437891182608696,0.5960578699999999,5580.3698489258595,74.11830139,23.4268592640718
MDA,2021,15682.070328465348,1.0,0.6437891182608696,0.5960578699999999,6661.507067738806,74.91899872,25.2112754309344
MDA,2022,15358.015354886666,1.0,0.6437891182608696,0.5960578699999999,8416.335330970549,74.91899872,26.317794331222
MDA,2023,15990.479331115203,1.0,0.6437891182608696,0.5960578699999999,11525.834461382474,76.50330353,27.3086365814931
MNG,2010,9507.118823625,1.0,0.185584195,0.33308331,9.128678583608837,10.2,2.84091834423251
MNG,2011,10960.095928386429,1.0,0.185584195,0.33308331,12.561384795771621,12.4999911084745,3.42607770710846
MNG,2012,12078.918532006182,1.0,0.185584195,0.33308331,28.524089650157322,16.4,3.94085550888065
MNG,2013,13210.09456656678,1.0,0.185584195,0.33308331,40.35859125750127,17.699984237,4.89953823458973
MNG,2014,13943.42771486525,1.0,0.185584195,0.33308331,58.722026463384964,19.9424474349209,6.77117608106174
MNG,2015,13974.596726036516,1.0,0.185584195,0.33308331,74.33436057913406,22.5000041337688,6.98959122144406
MNG,2016,13898.145695358526,1.0,0.185584195,0.33308331,432.84633534227555,22.2657705007562,7.43705957487671
MNG,2017,14401.537506756224,1.0,0.185584195,0.33308331,1510.042976680554,23.71430016,9.18362021979381
MNG,2018,15230.240882884682,1.0,0.185584195,0.33308331,1669.789404551914,47.1300018848989,9.66655365112798
MNG,2019,15790.696112644131,1.0,0.185584195,0.33308331,1668.4656022802772,51.079994082603,9.83638257697054
MNG,2020,14801.342082918465,1.0,0.185584195,0.33308331,1709.242955947396,62.50002848,9.3475568899214
MNG,2021,14792.250908642214,1.0,0.185584195,0.33308331,1994.8335289255294,81.60682285,11.3929982387502
MNG,2022,15310.434946916346,1.0,0.185584195,0.33308331,2187.988169195876,81.07720184,12.9008288504333
MNG,2023,16222.86388985287,1.0,0.185584195,0.33308331,2354.6850246111553,83.74320221,14.5529107220073
MYS,2010,23307.96985437846,0.4263263519444445,0.255807932,0.2451312164285714,44.2144718049164,56.3,7.32068815724969
MYS,2011,24115.818120395794,0.4263263519444445,0.255807932,0.2451312164285714,56.580405780267974,61.0,8.59576382844835
MYS,2012,25006.358778153717,0.4263263519444445,0.255807932,0.2451312164285714,99.38363603932477,65.8,9.84700347717991
MYS,2013,25736.352555414196,0.4263263519444445,0.255807932,0.2451312164285714,119.43952901586832,57.05751226,9.73942530166021
MYS,2014,26818.431728165877,0.4263263519444445,0.255807932,0.2451312164285714,147.0217571676853,63.6654258813225,9.97193881432051
MYS,2015,27699.627886038677,0.4263263519444445,0.255807932,0.2451312164285714,226.65276418718554,71.0640678111957,9.80955980953099
MYS,2016,28425.370760941158,0.4263263519444445,0.255807932,0.2451312164285714,912.7803562696516,78.7883099275229,8.55245970508987
MYS,2017,29551.545759719724,0.4263263519444445,0.255807932,0.2451312164285714,4727.645043937311,80.1404790103961,8.30705146836206
MYS,2018,30459.96553380609,0.4263263519444445,0.255807932,0.2451312164285714,5473.069205167992,81.2010486181174,8.19179819298533
MYS,2019,31300.508655484915,0.4263263519444445,0.255807932,0.2451312164285714,6424.167798923201,84.1871450078281,8.86497357882019
MYS,2020,29200.452632127035,0.4263263519444445,0.255807932,0.2451312164285714,7157.514417862872,89.55501192,9.91101742902637
MYS,2021,29822.849183161834,0.4263263519444445,0.255807932,0.2451312164285714,7998.185891249908,96.7514278,10.8921782282506
MYS,2022,32129.221782011253,0.4263263519444445,0.255807932,0.2451312164285714,8416.74162116676,97.3986404,12.1753566089982
MYS,2023,32857.66766007743,0.4263263519444445,0.255807932,0.2451312164285714,8082.519826028921,97.69272633,13.0287000355119
NOR,2010,83256.78807225573,0.730218357037037,0.3500564516129032,0.41996195736842107,1557.2934264791422,93.39,35.2484740738801
NOR,2011,83092.43422164414,0.730218357037037,0.3500564516129032,0.41996195736842107,2333.8975604713664,93.4899826515194,36.0526456056247
NOR,2012,84237.14956638162,0.730218357037037,0.3500564516129032,0.41996195736842107,3000.0559920120722,94.6499780533304,37.0178249972402
NOR,2013,84070.4583940478,0.730218357037037,0.3500564516129032,0.41996195736842107,3211.261938139897,95.0534,37.6116803448105
NOR,2014,84830.25580169613,0.730218357037037,0.3500564516129032,0.41996195736842107,3571.3785166797998,96.3005098242892,38.4850493294753
